Duracion,Longitud,Latitud,Elevacion,PC
1419,14.812733,46.493303,1003.0,141
1425,14.813022,46.493161,1000.3,141
1428,14.8131,46.493058,1000.5,141
1430,14.813122,46.492988,1000.7,140
1433,14.813134,46.492846,1000.3,140
1434,14.81313,46.492815,999.9,140
1437,14.813129,46.492666,998.4,140
1439,14.813074,46.492502,996.6,138
1442,14.812953,46.492381,995.2,135
1444,14.812766,46.492337,997.1,133
1447,14.812482,46.492287,1001.1,128
1448,14.812398,46.492235,1001.8,127
1450,14.812238,46.492156,1003.4,124
1453,14.812204,46.491988,1003.0,120
1456,14.812391,46.491876,999.7,118
1457,14.812457,46.491841,998.5,117
1459,14.812583,46.491744,996.1,116
1461,14.812644,46.491589,994.5,114
1464,14.812719,46.491334,992.1,112
1468,14.812942,46.491059,989.7,107
1472,14.813118,46.490884,988.1,105
1473,14.813126,46.490876,988.0,105
1478,14.813031,46.490873,989.9,105
1481,14.813031,46.490939,989.3,105
1484,14.813001,46.491013,989.1,105
1486,14.812949,46.491071,989.4,115
1488,14.812894,46.49112,989.8,121
1490,14.812849,46.49117,990.2,125
1496,14.812746,46.49134,991.6,131
1501,14.812688,46.49147,993.2,134
1502,14.812689,46.491502,993.3,135
1504,14.812687,46.491572,993.6,137
1510,14.812623,46.491734,995.3,138
1515,14.812464,46.49186,998.4,140
1521,14.812249,46.491991,1002.2,142
1522,14.812213,46.492039,1002.9,142
1527,14.812275,46.492171,1003.0,142
1532,14.812448,46.492255,1001.3,144
1537,14.812621,46.49238,999.9,145
1539,14.812684,46.49239,999.0,145
1544,14.812911,46.492427,995.8,146
1545,14.812946,46.492448,996.0,146
1550,14.81308,46.492583,997.5,147
1556,14.813157,46.492754,999.3,147
1557,14.813172,46.492777,999.5,147
1563,14.813165,46.493019,1000.6,145
1567,14.813044,46.493201,1000.1,143
1568,14.81299,46.493239,1000.1,142
1571,14.81276,46.493313,1002.5,140
1574,14.812483,46.493355,1006.7,136
1577,14.812372,46.493494,1007.9,131
1579,14.812365,46.493542,1007.8,126
1580,14.812358,46.49359,1007.7,125
1584,14.812304,46.493975,1007.0,120
1585,14.812307,46.494039,1006.7,119
1586,14.81231,46.494116,1006.4,119
1590,14.812518,46.494367,1002.5,115
1593,14.81285,46.494431,997.5,112
1594,14.812974,46.494439,996.0,110
1595,14.813085,46.49446,994.8,107
1596,14.813203,46.494498,993.4,107
1598,14.81336,46.494625,991.3,107
1600,14.813399,46.494784,991.2,107
1602,14.813356,46.494962,992.1,107
1605,14.813131,46.495149,996.0,106
1606,14.813035,46.495211,997.8,104
1607,14.81297,46.495287,999.3,104
1609,14.81296,46.495444,1000.3,104
1611,14.81309,46.495559,998.1,104
1612,14.813153,46.495621,997.1,106
1613,14.813214,46.495682,996.1,106
1617,14.813364,46.495862,993.8,108
1620,14.813199,46.495963,996.8,112
1622,14.813105,46.496059,998.6,117
1625,14.81313,46.496199,998.3,123
1628,14.813287,46.49628,996.1,127
1632,14.813531,46.496274,991.9,130
1636,14.813769,46.496353,988.8,134
1638,14.813834,46.49643,988.7,135
1643,14.81383,46.496604,990.4,136
1645,14.81378,46.496665,991.6,136
1646,14.81371,46.496734,993.3,137
1649,14.813591,46.496835,996.4,138
1653,14.813492,46.49695,999.3,139
1659,14.813468,46.497216,1002.1,139
1662,14.813492,46.497308,1002.5,140
1663,14.813508,46.497349,1002.5,140
1667,14.813685,46.497436,1000.4,140
1668,14.813744,46.497431,999.4,140
1671,14.813913,46.497419,997.2,140
1677,14.814255,46.497396,992.8,142
1681,14.814434,46.497481,991.6,143
1684,14.814451,46.497632,993.1,142
1685,14.814439,46.497675,993.8,142
1690,14.814403,46.497891,996.7,142
1694,14.814367,46.498018,998.7,142
1699,14.814195,46.498233,1004.1,143
1700,14.814179,46.498258,1004.7,142
1703,14.814165,46.498356,1006.4,142
1706,14.814195,46.498488,1008.0,141
1708,14.814196,46.498582,1009.4,140
1711,14.814166,46.498726,1012.1,139
1715,14.813964,46.498795,1015.5,139
1719,14.813687,46.498741,1020.1,137
1722,14.813492,46.498805,1020.5,136
1725,14.813478,46.498912,1019.2,135
1727,14.81349,46.499016,1017.7,135
1729,14.813509,46.499114,1016.2,134
1733,14.813505,46.499306,1013.7,133
1734,14.813499,46.499361,1013.0,132
1739,14.813518,46.499615,1009.5,130
1741,14.81354,46.49972,1008.3,130
1746,14.813627,46.499958,1005.1,130
1749,14.813688,46.500146,1002.5,128
1751,14.813694,46.500195,1001.9,127
1754,14.81372,46.50041,999.5,127
1755,14.813713,46.500459,999.8,127
1759,14.81364,46.500646,1002.2,128
1760,14.813617,46.500689,1002.9,128
1762,14.81356,46.500779,1004.4,128
1767,14.813378,46.500995,1009.2,128
1771,14.813478,46.501146,1008.5,125
1772,14.813529,46.501179,1007.7,125
1773,14.813576,46.501215,1007.1,126
1776,14.813707,46.501357,1007.9,127
1781,14.813998,46.501407,1005.1,126
1785,14.814233,46.501483,1003.4,128
1788,14.814282,46.501614,1005.1,130
1789,14.814272,46.501692,1006.8,130
1792,14.814267,46.501803,1009.0,129
1793,14.814274,46.501856,1009.8,128
1798,14.814311,46.502122,1013.6,130
1800,14.814324,46.50221,1014.1,130
1802,14.814321,46.50231,1015.2,131
1804,14.814293,46.502404,1016.9,131
1807,14.814223,46.502536,1020.4,132
1813,14.814189,46.502764,1024.0,132
1814,14.814188,46.502809,1024.6,132
1817,14.814331,46.502887,1020.5,132
1820,14.814509,46.502868,1014.2,133
1826,14.814881,46.502841,1008.2,135
1827,14.814951,46.502837,1007.4,135
1829,14.815081,46.502819,1005.7,135
1834,14.815343,46.502709,1000.5,135
1839,14.81562,46.502615,997.6,136
1840,14.815721,46.502589,997.0,136
1846,14.816016,46.502629,998.4,138
1847,14.816066,46.50265,999.1,138
1848,14.816123,46.50267,999.9,138
1852,14.816367,46.502727,1001.1,138
1853,14.816424,46.502735,1000.9,138
1854,14.816482,46.502739,1000.5,138
1858,14.816718,46.50281,1001.0,138
1862,14.816973,46.502873,1001.2,137
1867,14.817282,46.502985,1003.0,136
1869,14.817412,46.503023,1003.4,135
1871,14.817541,46.503041,1003.0,135
1875,14.817564,46.503074,1004.0,131
1878,14.817549,46.503048,1003.2,128
1882,14.817552,46.503049,1003.2,123
1887,14.817548,46.503036,1002.8,122
1891,14.817423,46.50302,1003.2,123
1894,14.817293,46.503,1003.5,118
1898,14.817346,46.503001,1003.1,112
1902,14.817519,46.503041,1003.2,115
1903,14.81757,46.50305,1003.1,117
1909,14.81787,46.50314,1003.6,124
1914,14.818075,46.503295,1006.5,128
1915,14.818107,46.503331,1007.4,129
1919,14.818111,46.503507,1013.1,129
1921,14.818082,46.503546,1014.7,128
1927,14.817961,46.50377,1022.5,124
1931,14.8179,46.503939,1022.5,125
1936,14.817949,46.504154,1021.2,128
1939,14.817864,46.504259,1021.8,129
1942,14.817864,46.504259,1021.8,131
1948,14.817326,46.50437,1027.3,131
1953,14.817029,46.504414,1030.5,132
1954,14.816979,46.504423,1031.2,132
1959,14.816693,46.504523,1034.7,132
1963,14.816661,46.504661,1035.3,133
1967,14.816855,46.504729,1033.0,134
1968,14.816914,46.504741,1032.3,134
1973,14.817166,46.504852,1029.9,137
1978,14.817377,46.505016,1028.4,140
1983,14.817598,46.505165,1026.3,140
1984,14.817634,46.5052,1026.0,139
1989,14.817769,46.505411,1025.1,140
1993,14.817871,46.505579,1027.9,139
1996,14.817944,46.505705,1030.0,139
2000,14.818006,46.505884,1033.5,138
2002,14.818035,46.506004,1036.0,138
2007,14.818205,46.506168,1036.6,138
2008,14.818271,46.506181,1035.6,138
2011,14.81847,46.506222,1032.3,138
2015,14.818726,46.506253,1027.6,137
2018,14.818916,46.506338,1025.9,137
2020,14.819037,46.506387,1024.8,137
2024,14.819146,46.506559,1026.8,132
2026,14.819107,46.50665,1029.7,130
2031,14.818995,46.506886,1037.6,126
2032,14.818956,46.506936,1039.5,125
2035,14.8188,46.507046,1045.1,123
2037,14.818817,46.50714,1046.5,121
2038,14.818866,46.507177,1046.0,120
2040,14.818953,46.507257,1045.3,121
2043,14.818975,46.507406,1046.8,123
2046,14.819096,46.507513,1045.8,121
2049,14.819292,46.507478,1041.5,121
2053,14.819568,46.507416,1035.3,124
2056,14.819745,46.507508,1034.3,123
2060,14.819975,46.507664,1034.2,121
2062,14.820188,46.507705,1032.8,118
2064,14.82031,46.507705,1031.7,117
2067,14.820541,46.507675,1029.4,117
2069,14.820686,46.507656,1028.2,118
2073,14.820982,46.507699,1027.5,122
2077,14.821226,46.507861,1029.8,125
2078,14.821281,46.507908,1030.8,126
2080,14.821376,46.508003,1032.8,127
2084,14.821528,46.508211,1036.8,126
2086,14.821591,46.508333,1038.9,125
2090,14.821815,46.508463,1039.9,122
2092,14.821928,46.508401,1038.0,121
2095,14.822035,46.508274,1035.4,122
2096,14.822062,46.508233,1034.7,122
2097,14.822085,46.508206,1034.2,123
2098,14.822115,46.508167,1033.6,124
2102,14.822364,46.508037,1030.9,125
2104,14.82252,46.507976,1029.2,124
2107,14.822765,46.507913,1026.6,123
2108,14.82284,46.50788,1025.6,123
2111,14.822992,46.50775,1023.4,123
2112,14.823045,46.507717,1023.3,123
2113,14.823105,46.507677,1023.1,124
2117,14.823402,46.507576,1024.8,124
2119,14.823565,46.507555,1026.4,124
2121,14.823732,46.507558,1028.5,123
2125,14.824084,46.507556,1031.2,121
2128,14.824316,46.50747,1032.7,119
2132,14.824574,46.507383,1035.2,117
2137,14.824653,46.507222,1036.2,114
2138,14.824623,46.507199,1036.1,113
2140,14.824553,46.507151,1035.4,111
2144,14.824317,46.50707,1032.0,115
2146,14.82419,46.507006,1030.7,117
2151,14.823997,46.506775,1029.4,118
2152,14.823985,46.506718,1029.7,117
2153,14.823966,46.506652,1029.8,116
2157,14.823732,46.506457,1025.6,116
2158,14.823661,46.506424,1024.0,115
2159,14.823596,46.506387,1022.5,115
2163,14.823411,46.506156,1017.7,114
2164,14.823378,46.506094,1016.6,114
2167,14.823313,46.505889,1014.1,113
2170,14.823258,46.505703,1011.9,112
2173,14.823229,46.505507,1010.3,113
2174,14.823229,46.505449,1010.1,113
2175,14.823231,46.505388,1009.5,113
2180,14.82337,46.505081,1008.2,112
2181,14.823417,46.505016,1008.5,111
2183,14.823417,46.505016,1008.5,108
2188,14.823735,46.504634,1011.4,109
2189,14.823775,46.504562,1011.0,109
2192,14.823985,46.504401,1011.6,110
2193,14.824086,46.504378,1013.1,111
2197,14.824491,46.504284,1018.9,106
2198,14.824587,46.504251,1020.0,105
2201,14.824845,46.504097,1019.2,106
2202,14.824918,46.504045,1018.6,107
2203,14.82499,46.504011,1018.4,109
2206,14.825194,46.503853,1016.2,110
2207,14.825281,46.50378,1015.0,109
2209,14.82544,46.503667,1013.1,106
2213,14.825716,46.503495,1008.7,105
2216,14.825951,46.50355,1009.2,108
2217,14.826028,46.503586,1009.8,109
2219,14.826172,46.503659,1011.1,109
